Neighborhood,Address,Price,Beds,Baths,Sqft
Riverside,"315 E Burlington St, Riverside, IL 60546","213,000",3,2.5,"2,500"
Riverside,"285 Northwood Rd, Riverside, IL 60546","470,000",3,3,"2,484"
Riverside,"296 Nuttall Rd, Riverside, IL 60546","525,000",4,3,"2,809"
Valpo,155 Greenwich St,225000,4,2,2262
Valpo,506 Michigan Ave,162500,3,2.5,1835
Valpo,902 Institute,210000,3,2.5,2110
Valpo,5 Weston St,163000,3,2,1411
Valpo,354 Park Ave,155000,3,2,1091
Valpo,501 Erie,112500,4,1.5,1581
Valpo,909 Institute,183500,3,1,1012
Valpo,102 Madison,180000,3,1.5,2274
Valpo,241 Washington,241500,6,5,5162
Valpo,"903 Beech St, Valparaiso, IN 46383",157000,2,1.75,1286
Valpo,"7 Weston St, Valparaiso, IN 46385",222000,5,2,2068
Valpo,"1302 Beech St, Valparaiso, IN 46383",142500,3,2,1225
Valpo,"1003 Chicago St, Valparaiso, IN 46383",135000,3,1,1085
Valpo,"503 Yellowstone Rd, Valparaiso, IN 46385",121000,3,1,1009
Valpo,"1002 Beech St, Valparaiso, IN 46383",180000,3,1,1670
Valpo,"507 Franklin St, Valparaiso, IN 46383",185000,4,2,2080
Valpo,"609 Valparaiso St, Valparaiso, IN 46383",195000,3,1,1582
Valpo,"304 Morgan Blvd, Valparaiso, IN 46383",210000,6,4,2628
Valpo,"809 Institute St, Valparaiso, IN 46383",184700,3,2,1664
Valpo,"1109 Washington St, Valparaiso, IN 46383",170000,3,1,1692
Valpo,"253 Valparaiso St, Valparaiso, IN 46383",278000,6,4,2880
Valpo,"406 Locust St, Valparaiso, IN 46383",202000,4,3,1901
Valpo,"801 Beech St, Valparaiso, IN 46383",235250,3,2,1960
Valpo,"1002 Beech St, Valparaiso, IN 46383",180000,3,1,1670
Valpo,"507 Franklin St, Valparaiso, IN 46383",185000,4,2,2080
Valpo,"1501 Elm St, Valparaiso, IN 46383",75000,2,1,893
Valpo,"2608 Mcafee Dr, Valparaiso, IN 46383",223000,3,2.5,1558
Valpo,"1401 Chesapeake Park Dr, Valparaiso, IN 46383",208000,3,2,1801
Valpo,"609 Valparaiso St, Valparaiso, IN 46383",195000,3,1,1582
Valpo,"2205 Shallowford Dr, Valparaiso, IN 46383",240000,4,3,2036
Valpo,"304 Morgan Blvd, Valparaiso, IN 46383",210000,6,4,2628
Valpo,"809 Institute St, Valparaiso, IN 46383",184700,3,2,1664
Valpo,"1109 Washington St, Valparaiso, IN 46383",170000,3,1,1692
Valpo,"253 Valparaiso St, Valparaiso, IN 46383",278000,6,4,2880
Valpo,"2304 Ade Ave, Valparaiso, IN 46383",174500,5,2.5,1930
Valpo,"601 Emmettsburg St, Valparaiso, IN 46385",95000,3,1,1443
Valpo,"1905 Cedar St, Valparaiso, IN 46383",173000,4,2.5,2192
Valpo,"406 Locust St, Valparaiso, IN 46383",202000,4,3,1901
Valpo,"801 Beech St, Valparaiso, IN 46383",235250,3,2,1960
Valpo,"455 Chicago St, Valparaiso, IN 46385",149990,3,2,1776
Valpo,"405 Garfield Ave, Valparaiso, IN 46383",260000,4,2,2826
Valpo,"342LongBowCt,",265000,3,2,2655
Valpo,"1501ElmSt,",75000,2,1,893
Valpo,"2608McafeeDr,",223000,3,2.5,1558
Valpo,"1503PeachtreeDr,",227000,5,2.5,1976
Valpo,"2205ShallowfordDr,",240000,4,3,2036
Valpo,"1401ChesapeakeParkDr,",208000,3,2,1801
Valpo,"609ValparaisoSt,",195000,3,1,1582
Valpo,"3519NellDr,",249000,4,3.5,2662
Valpo,"3515NellDr,",239000,3,2.5,2430
Valpo,"304MorganBlvd,",210000,6,4,2628
Valpo,1511RooseveltRd#,150000,1,1,640
Valpo,"2206YorktowneDr,",76000,2,1.5,1536
Valpo,"201W150N,",274900,3,3,3140
Valpo,"1780FernhillDr,",270000,3,2.5,2248
Valpo,"1276CliftyFallsCt,",116000,2,1.75,1260
Valpo,"809InstituteSt,",184700,3,2,1664
Valpo,"1109WashingtonSt,",170000,3,1,1692
Valpo,"1660ByfieldPkwy,",224000,4,3.5,2644
Valpo,"253ValparaisoSt,",278000,6,4,2880
Valpo,"1855ByfieldPkwy,",269900,5,3,2748
Valpo,"2304AdeAve,",174500,5,2.5,1930
Valpo,"601EmmettsburgSt,",95000,3,1,1443
Valpo,"1905CedarSt,",173000,4,2.5,2192
Valpo,"406LocustSt,",202000,4,3,1901
Valpo,"801BeechSt,",235250,3,2,1960
Valpo,"455ChicagoSt,",149990,3,2,1776
Valpo,"405GarfieldAve,",260000,4,2,2826
Valpo,"3705ColonialDr,",192000,3,1.75,1988
Valpo,"121SylvanDr,",199000,3,3,1682
Valpo,"601ChicagoSt,",135000,3,1,1188
Valpo,"206RandleSt,",87640,3,1,996
Valpo,"1109MccordRd,",107000,2,1,665
Valpo,"202ParkwoodDr,",250000,3,3,2194
Valpo,"1560EspwichClose,",242000,4,3,1586
Valpo,"206ParkwoodDr,",242000,4,2.5,2210
Valpo,"402GarfieldAve,",56000,3,1,1214
Valpo,"914WoodSt,",115000,3,1,1078
Valpo,"820JeffersonSt,",125000,2,2,1130
Valpo,"304MichiganAve,",159000,2,2,1446
Valpo,"202MorganBlvd,",192000,6,3,4360
Valpo,"477RidgelandAve,",194500,3,1.25,1584
Valpo,"105MichiganAve,",185000,3,2,1745
Valpo,"107InstituteSt,",192500,4,2,2087
Valpo,"506OakSt,",65050,2,1,1328
Valpo,"505JeffersonSt,",257000,3,2.5,2503
Valpo,"701InstituteSt,",135000,3,1,1293
Valpo,"480ParkAve,",192500,3,2,2006
Valpo,"1006BeechSt,",135000,2,1,975
Valpo,"404NapoleonSt,",174900,3,2,1384
Valpo,"6LoganSt,",165000,3,2,1120
Valpo,"208ErieSt,",112600,3,2,3605
Valpo,"410FranklinSt,",214500,4,3,2598
Valpo,"421WestonSt,",145000,3,2,1992
Valpo,"304NapoleonSt,",204000,3,1,1956
Valpo,"473RidgelandAve,",105900,4,3,2009
Valpo,"158InstituteSt,",114300,4,2,2392
Valpo,"912JeffersonSt,",139000,3,1,1225
Valpo,"206MonroeSt,",77000,2,2,1080
Valpo,"709FranklinSt,",195000,3,2,1434
Valpo,"1603 Chicago St, Valparaiso, IN 46383",117000,3,2,"1,218"
Valpo,"601 Emmettsburg St, Valparaiso, IN 46385",165000,4,1,"1,443"
Valpo,"351 Morgan Blvd, Valparaiso, IN 46383",255000,3,2.75,"2,376"
Valpo,"838 Elm St, Valparaiso, IN 46383",77000,2,1,768
Valpo,"107 Northview Dr, Valparaiso, IN 46383",198000,3,2.5,"1,976"
Valpo,"354 Haas St, Valparaiso, IN 46383",495900,4,3,"2,666"
Valpo,"822 Yellowstone Rd, Valparaiso, IN 46385",150000,2,1,999
Valpo,"1003 Kentucky St, Valparaiso, IN 46383",160000,4,2,"2,716"
Valpo,"608 Oak St, Valparaiso, IN 46383",110000,2,1,648
Valpo,"208 Northview Dr, Valparaiso, IN 46383",147300,3,1,960
Valpo,"1113 Valparaiso St, Valparaiso, IN 46383",182000,3,1,"1,356"
Valpo,"477 Ridgeland Ave, Valparaiso, IN 46385",239900,3,2,"2,080"
Valpo,"1151 Marion St, Valparaiso, IN 46385",156900,4,2,"2,144"
Valpo,"1003 Beech St, Valparaiso, IN 46383",150000,2,1,720
Valpo,"510 Meagher St, Valparaiso, IN 46385",168500,3,1,975
Valpo,"1209 Calvin Ave, Valparaiso, IN 46385",263000,3,3.5,"2,800"
Valpo,"1001 Chicago St, Valparaiso, IN 46383",160000,3,1,"1,140"
Valpo,"710 Academy St, Valparaiso, IN 46383",179500,2,1.75,"1,822"
Valpo,"603 Meagher St, Valparaiso, IN 46385",150000,3,1,"1,073"
Valpo,"603 Madison St, Valparaiso, IN 46385",125000,2,1,764
Valpo,"1100 Oak St, Valparaiso, IN 46383",135000,2,1.5,750
Valpo,"504 Union St, Valparaiso, IN 46383",149000,4,2.75,"3,285"
Valpo,"603 Orchard Ave, Valparaiso, IN 46383",140000,3,1,921
Valpo,"1002 Chicago St, Valparaiso, IN 46383",152000,4,2,"1,622"
Valpo,"906 Eastbrooke Dr, Valparaiso, IN 46383",160000,4,2,"2,056"
Valpo,"1305 Lind Ln, Valparaiso, IN 46383",200000,3,2,"1,437"
Valpo,"812 Institute St, Valparaiso, IN 46383",145000,2,1,704
Valpo,"607 Indiana Ave, Valparaiso, IN 46383",155000,3,2.5,"1,436"
Valpo,"204 Brown St, Valparaiso, IN 46383",105000,4,3,"2,448"
Valpo,"208 Brown St, Valparaiso, IN 46383",178000,3,2,"1,704"
Valpo,"705 Center St, Valparaiso, IN 46385",175000,4,2,"1,664"
Valpo,"812 Beech St, Valparaiso, IN 46383",175000,2,2,"1,690"
Valpo,"554 Woodlawn Dr, Valparaiso, IN 46385",224000,3,1.5,"1,650"
Valpo,"710 Cedar Ct, Valparaiso, IN 46383",91172,3,1,900
La Grange,"139 Washington Ave, La Grange, IL 60525Sold",100000,4,3,"2,200"
La Grange,"440 East Ave, La Grange, IL 60525Sold",134000,2,1,874
La Grange,"835 S La Grange Rd, La Grange, IL 60525Sold",158000,2,1.5,928
La Grange,"632 7th Ave, La Grange, IL 60525Sold",163000,2,1,792
La Grange,"205 Sawyer Ave, La Grange, IL 60525Sold",165000,2,1,774
La Grange,"846 S La Grange Rd, La Grange, IL 60525Sold",175875,3,2,"1,072"
La Grange,"625 8th Ave, La Grange, IL 60525Sold",180000,3,2.5,"1,607"
La Grange,"1031 S Madison Ave, La Grange, IL 60525Sold",192500,3,1,"1,056"
La Grange,"326 East Ave, La Grange, IL 60525Sold",204000,2,1,"1,140"
La Grange,"813 7th Ave, La Grange, IL 60525Sold",215000,2,1,"1,492"
La Grange,"58 E Plainfield Rd, Countryside, IL 60525Sold",221000,4,2,"1,555"
La Grange,"720 S La Grange Rd, La Grange, IL 60525Sold",225000,3,1.5,"1,337"
La Grange,"808 8th Ave, La Grange, IL 60525Sold",230000,3,2,"1,200"
La Grange,"731 11th Ave, La Grange, IL 60525Sold",236500,4,3,"2,590"
La Grange,"818 S 6th Ave, La Grange, IL 60525Sold",240000,3,2,"1,323"
La Grange,"19 S Madison Ave, La Grange, IL 60525Sold",240000,3,2,"1,750"
La Grange,"131 Sawyer Ave, La Grange, IL 60525Sold",243000,3,2,"1,139"
La Grange,"5608 Leitch Ave, Countryside, IL 60525Sold",250000,3,1,"1,017"
La Grange,"732 S 6th Ave, La Grange, IL 60525Sold",254000,4,1,"1,228"
La Grange,"304 E Cossitt Ave, La Grange, IL 60525Sold",265000,2,1,"1,200"
La Grange,"625 9th Ave, La Grange, IL 60525Sold",265000,3,2,"1,380"
La Grange,"1045 S Stone Ave, La Grange, IL 60525Sold",270000,5,2,"1,700"
La Grange,"808 7th Ave, La Grange, IL 60525Sold",272000,3,1,"1,156"
La Grange,"621 9th Ave, La Grange, IL 60525Sold",275000,3,2,"1,173"
La Grange,"1058 E 50th St, Oak Lawn, IL 60525Sold",275000,4,2,"1,610"
La Grange,"5415 S Kensington Ave, Countryside, IL 60525Sold",275000,2,2,"1,223"
La Grange,"5317 S Madison Ave, Countryside, IL 60525Sold",278000,3,2,"1,200"
La Grange,"540 S Catherine Ave, La Grange, IL 60525Sold",280000,3,2,"1,219"
La Grange,"542 7th Ave, La Grange, IL 60525Sold",280000,3,1,"1,206"
La Grange,"408 S La Grange Rd, La Grange, IL 60525Sold",285000,3,2,"2,100"
La Grange,"838 S La Grange Rd, La Grange, IL 60525Sold",285000,3,3,"1,796"
La Grange,"1215 S Brainard Ave, La Grange, IL 60525Sold",288000,2,2,846
La Grange,"325 Leitch Ave, La Grange, IL 60525Sold",290000,2,2,"1,465"
La Grange,"1035 S Brainard Ave, La Grange, IL 60525Sold",295000,3,2,"1,697"
La Grange,"728 7th Ave, La Grange, IL 60525Sold",299000,4,2,"1,980"
La Grange,"15 S Madison Ave, La Grange, IL 60525Sold",305000,3,2,"1,504"
La Grange,"1118 S Kensington Ave, La Grange, IL 60525Sold",305000,3,1,"1,336"
La Grange,"5327 Willow Springs Rd, La Grange Highlands, IL 60525Sold",305000,4,1,"1,113"
La Grange,"1024 S Ashland Ave, La Grange, IL 60525Sold",307000,3,2,"3,000"
La Grange,"133 N Gilbert Ave, La Grange, IL 60525Sold",310000,3,2,"1,632"
La Grange,"525 8th Ave, La Grange, IL 60525Sold",310000,3,1.5,"1,368"
La Grange,"220 6th Ave, La Grange, IL 60525Sold",315000,3,1,"1,476"
La Grange,"448 8th Ave, La Grange, IL 60525Sold",315000,3,1,"1,365"
La Grange,"157 N Edgewood Ave, La Grange, IL 60525Sold",320000,5,4,"3,440"
La Grange,"115 N Brainard Ave, La Grange, IL 60525Sold",320000,3,2,"1,648"
La Grange,"5330 S Madison Ave, Countryside, IL 60525Sold",320000,4,2,"1,380"
La Grange,"945 S Madison Ave, La Grange, IL 60525Sold",322000,4,3,"2,300"
La Grange,"314 E Calendar Ave, La Grange, IL 60525Sold",330000,4,3,"1,780"
La Grange,"501 S Kensington Ave, La Grange, IL 60525Sold",332500,3,2,"1,552"
La Grange,"641 9th Ave, La Grange, IL 60525Sold",335000,3,2,"1,213"
La Grange,"1102 W 55th Pl, Countryside, IL 60525Sold",335500,4,2,"2,037"
La Grange,"509 S Brainard Ave, La Grange, IL 60525Sold",338000,3,2,"1,518"
La Grange,"605 9th Ave, La Grange, IL 60525Sold",338000,3,2,"1,173"
La Grange,"505 8th Ave, La Grange, IL 60525Sold",340000,3,2,"1,500"
La Grange,"1403 W 54th St, La Grange Highlands, IL 60525Sold",340000,4,2,"2,000"
La Grange,"1011 S Waiola Ave, La Grange, IL 60525Sold",345000,4,2.5,"2,017"
La Grange,"1011 S Waiola Ave, La Grange, IL 60525Sold",345000,3,2,"2,017"
La Grange,"800 11th Ave, La Grange, IL 60525Sold",345000,4,2,"2,408"
La Grange,"500 S Ashland Ave, La Grange, IL 60525Sold",349500,3,2,"1,761"
La Grange,"104 N Edgewood Ave, La Grange, IL 60525Sold",350000,3,2,"1,565"
La Grange,"745 S 6th Ave, La Grange, IL 60525Sold",350000,3,3,"1,863"
La Grange,"416 Leitch Ave, La Grange, IL 60525Sold",352500,3,2,"1,517"
La Grange,"545 7th Ave, La Grange, IL 60525Sold",356000,4,2.5,"1,800"
La Grange,"517 S Spring Ave, La Grange, IL 60525Sold",360000,3,2,"1,836"
La Grange,"317 9th Ave, La Grange, IL 60525Sold",360000,3,2,"1,222"
La Grange,"506 S 10th Ave, La Grange, IL 60525Sold",362500,3,2,"1,572"
La Grange,"519 8th Ave, La Grange, IL 60525Sold",375000,3,2,"1,952"
La Grange,"840 S Kensington Ave, La Grange, IL 60525Sold",375000,3,2,"1,659"
La Grange,"35 S Kensington Ave, La Grange, IL 60525Sold",375000,3,2,"1,520"
La Grange,"530 7th Ave, La Grange, IL 60525Sold",377500,4,2,"1,300"
La Grange,"3 Elder Ln, La Grange, IL 60525Sold",380000,4,2,"1,021"
La Grange,"437 S Gilbert Ave, La Grange, IL 60525Sold",385000,4,2,"1,199"
La Grange,"836 S Waiola Ave, La Grange, IL 60525Sold",385000,2,2,"2,038"
La Grange,"800 9th Ave, La Grange, IL 60525Sold",390000,3,2,"1,663"
La Grange,"1307 W 47th St, La Grange, IL 60525Sold",393000,4,2,"2,120"
La Grange,"1307 W 47th St, La Grange, IL 60525Sold",393000,4,3,"2,120"
La Grange,"83 Bassford Ave, La Grange, IL 60525Sold",395000,3,2.5,"2,100"
La Grange,"631 S Stone Ave, La Grange, IL 60525Sold",398000,4,2,"1,484"
La Grange,"243 9th Ave, La Grange, IL 60525Sold",398000,4,3,"1,500"
La Grange,"846 S Catherine Ave, La Grange, IL 60525Sold",399000,3,1,"1,000"
La Grange,"600 S Spring Ave, La Grange, IL 60525Sold",400000,3,2,"1,661"
La Grange,"5302 S Catherine Ave, Countryside, IL 60525Sold",406000,3,2,"1,490"
La Grange,"615 S Kensington Ave, La Grange, IL 60525Sold",410000,3,2,"1,697"
La Grange,"58 Bluff Ave, La Grange, IL 60525Sold",410000,3,2,"2,200"
La Grange,"821 S Spring Ave, La Grange, IL 60525Sold",410000,3,2,"1,379"
La Grange,"142 Malden Ave, La Grange, IL 60525Sold",412500,3,3,"1,920"
La Grange,"619 S Brainard Ave, La Grange, IL 60525Sold",416000,3,2,"1,465"
La Grange,"24 Poplar Pl, La Grange, IL 60525Sold",420000,3,2,"1,232"
La Grange,"519 S Brainard Ave, La Grange, IL 60525Sold",422000,3,2,"1,666"
La Grange,"736 S Ashland Ave, La Grange, IL 60525Sold",425000,4,2,"1,900"
La Grange,"202 S Brainard Ave, La Grange, IL 60525Sold",425000,3,3,"2,000"
La Grange,"536 S Brainard Ave, La Grange, IL 60525Sold",427500,3,3,"1,595"
La Grange,"927 S Catherine Ave, La Grange, IL 60525Sold",429000,3,2,"1,395"
La Grange,"808 S Waiola Ave, La Grange, IL 60525Sold",430000,3,3,"2,208"
La Grange,"620 S Madison Ave, La Grange, IL 60525Sold",435000,3,2,"1,867"
La Grange,"900 Calleview Dr, La Grange, IL 60525Sold",435000,4,4,"2,295"
La Grange,"717 S Spring Ave, La Grange, IL 60525Sold",435000,3,3,"2,209"
La Grange,"815 S Waiola Ave, La Grange, IL 60525Sold",435000,3,2,"1,833"
La Grange,"828 S Ashland Ave, La Grange, IL 60525Sold",439000,4,2,"2,550"
La Grange,"645 S Waiola Ave, La Grange, IL 60525Sold",440000,3,2,"1,896"
La Grange,"704 S Madison Ave, La Grange, IL 60525Sold",442500,3,3,"1,634"
La Grange,"415 S Brainard Ave, La Grange, IL 60525Sold",450000,4,3,"1,750"
La Grange,"134 8th Ave, La Grange, IL 60525Sold",450500,3,3,"1,381"
La Grange,"1301 W 54th Pl, La Grange Highlands, IL 60525Sold",455500,3,2,"2,044"
La Grange,"226 S Ashland Ave, La Grange, IL 60525Sold",460000,3,2,"2,057"
La Grange,"814 7th Ave, La Grange, IL 60525Sold",465000,5,4,"3,789"
La Grange,"635 Glenwood Ln, La Grange, IL 60525Sold",465000,4,3,"2,407"
La Grange,"132 N Brainard Ave, La Grange, IL 60525Sold",465000,4,3,"1,958"
La Grange,"5 N Edgewood Ave, La Grange, IL 60525Sold",470000,3,3,"1,900"
La Grange,"645 S Madison Ave, La Grange, IL 60525Sold",470000,4,2,"2,300"
La Grange,"326 Leitch Ave, La Grange, IL 60525Sold",475000,3,1.5,"1,491"
La Grange,"705 S Stone Ave, La Grange, IL 60525Sold",479000,3,2,"1,750"
La Grange,"129 Bassford Ave, La Grange, IL 60525Sold",485000,6,4,"2,885"
La Grange,"838 S Stone Ave, La Grange, IL 60525Sold",485000,3,2,"1,790"
La Grange,"832 Calleview Dr, La Grange, IL 60525Sold",487000,3,3,"2,256"
La Grange,"1043 S Ashland Ave, La Grange, IL 60525Sold",488000,4,3,"2,010"
La Grange,"807 Brighton Ln, La Grange, IL 60525Sold",490000,4,3,"1,685"
La Grange,"421 S Kensington Ave, La Grange, IL 60525Sold",490000,3,2,"1,900"
La Grange,"45 N Stone Ave, La Grange, IL 60525Sold",490000,3,3,"1,365"
La Grange,"538 S 10th Ave, La Grange, IL 60525Sold",491000,4,3,"1,889"
La Grange,"529 Sunset Ave, La Grange, IL 60525Sold",492500,3,3,"1,620"
La Grange,"1014 S Waiola Ave, La Grange, IL 60525Sold",493000,3,3,"1,621"
La Grange,"525 S Park Rd, La Grange, IL 60525Sold",500000,3,3,"1,756"
La Grange,"447 S Park Rd, La Grange, IL 60525Sold",500000,3,3,"2,000"
La Grange,"37 Poplar Pl, La Grange, IL 60525Sold",517500,3,2,"2,108"
La Grange,"801 S Brainard Ave, La Grange, IL 60525Sold",519500,4,2,"1,834"
La Grange,"436 Leitch Ave, La Grange, IL 60525Sold",520000,4,2,"1,649"
La Grange,"1206 Birks Ct, La Grange, IL 60525Sold",520000,4,3,"1,867"
La Grange,"544 S Catherine Ave, La Grange, IL 60525Sold",520000,3,2,"1,790"
La Grange,"802 Hillberry Ct, La Grange, IL 60525Sold",525000,4,4,"2,920"
La Grange,"1128 S Stone Ave, La Grange, IL 60525Sold",525000,3,3,"2,021"
La Grange,"401 S Brainard Ave, La Grange, IL 60525Sold",530000,4,3,"2,650"
La Grange,"812 Brighton Ln, La Grange, IL 60525Sold",535000,3,3,"1,806"
La Grange,"160 Dover Ave, La Grange, IL 60525Sold",535000,5,3,"2,152"
La Grange,"124 S Park Rd, La Grange, IL 60525Sold",535000,4,2,"1,800"
La Grange,"822 S Ashland Ave, La Grange, IL 60525Sold",536000,4,3,"2,412"
La Grange,"56 N Ashland Ave, La Grange, IL 60525Sold",536000,4,3,"1,848"
La Grange,"30 S Stone Ave, La Grange, IL 60525Sold",540000,4,2,"2,172"
La Grange,"608 7th Ave, La Grange, IL 60525Sold",543000,3,4,"1,900"
La Grange,"434 S Catherine Ave, La Grange, IL 60525Sold",545000,3,3,"1,784"
La Grange,"5339 S Kensington Ave, Countryside, IL 60525Sold",547000,4,4,"1,808"
La Grange,"911 S Brainard Ave, La Grange, IL 60525Sold",549000,4,2,"1,800"
La Grange,"327 6th Ave, La Grange, IL 60525Sold",550000,4,3,"1,927"
La Grange,"1415 W 41st St, La Grange, IL 60525Sold",550000,3,3,"1,956"
La Grange,"940 S Stone Ave, La Grange, IL 60525Sold",550000,3,3,"1,491"
La Grange,"149 N Edgewood Ave, La Grange, IL 60525Sold",555000,4,4,"2,000"
La Grange,"41 N Waiola Ave, La Grange, IL 60525Sold",560000,4,3,"2,002"
La Grange,"947 S Stone Ave, La Grange, IL 60525Sold",566000,3,4,"2,137"
La Grange,"313 S Edgewood Ave, La Grange, IL 60525Sold",569000,3,2,"1,836"
La Grange,"328 9th Ave, La Grange, IL 60525Sold",569900,4,2,"2,572"
La Grange,"344 S La Grange Rd, La Grange, IL 60525Sold",570000,4,3,"3,788"
La Grange,"231 6th Ave, La Grange, IL 60525Sold",570000,4,2,"1,910"
La Grange,"909 S Spring Ave, La Grange, IL 60525Sold",575000,4,3,"1,817"
La Grange,"429 S Ashland Ave, La Grange, IL 60525Sold",575000,3,2,"1,891"
La Grange,"229 S Brainard Ave, La Grange, IL 60525Sold",585000,4,2,"1,998"
La Grange,"228 6th Ave, La Grange, IL 60525Sold",589000,5,3,"3,010"
La Grange,"543 S Madison Ave, La Grange, IL 60525Sold",590000,3,3,"2,450"
La Grange,"425 6th Ave, La Grange, IL 60525Sold",591500,4,3,"2,435"
La Grange,"324 S Stone Ave, La Grange, IL 60525Sold",595000,3,3,"2,566"
La Grange,"636 S Waiola Ave, La Grange, IL 60525Sold",600000,3,1.5,"1,740"
La Grange,"636 S Waiola Ave, La Grange, IL 60525Sold",600000,4,3,"1,700"
La Grange,"1125 S Brainard Ave, La Grange, IL 60525Sold",600000,4,3,"2,484"
La Grange,"429 S La Grange Rd, La Grange, IL 60525Sold",608000,5,3,"2,220"
La Grange,"424 S Brainard Ave, La Grange, IL 60525Sold",610000,4,3,"2,058"
La Grange,"69 Dover Ave, La Grange, IL 60525Sold",612000,4,3,"1,860"
La Grange,"417 S Kensington Ave, La Grange, IL 60525Sold",612000,4,3,"1,736"
La Grange,"344 S Edgewood Ave, La Grange, IL 60525Sold",615000,4,3,"2,764"
La Grange,"165 N Edgewood Ave, La Grange, IL 60525Sold",615000,4,4,"2,170"
La Grange,"38 N Edgewood Ave, La Grange, IL 60525Sold",617500,4,4,"2,710"
La Grange,"118 N Kensington Ave, La Grange, IL 60525Sold",618600,4,3,"2,700"
La Grange,"5 Calleview Dr, La Grange, IL 60525Sold",620000,4,3,"2,738"
La Grange,"231 7th Ave, La Grange, IL 60525Sold",620000,5,4,"2,312"
La Grange,"29 Dover Ave, La Grange, IL 60525Sold",625000,4,3,"1,884"
La Grange,"217 S Waiola Ave, La Grange, IL 60525Sold",625000,3,4,"1,972"
La Grange,"429 6th Ave, La Grange, IL 60525Sold",625000,4,3,"2,228"
La Grange,"431 9th Ave LOT 6, La Grange, IL 60525Sold",626456,4,3,"2,878"
La Grange,"401 S Gilbert Ave, La Grange, IL 60525Sold",630000,4,3,"2,890"
La Grange,"732 Brighton Ln, La Grange, IL 60525Sold",633000,5,5,"3,405"
La Grange,"212 S Brainard Ave, La Grange, IL 60525Sold",640000,4,3,"2,592"
La Grange,"614 S Ashland Ave, La Grange, IL 60525Sold",640000,5,3,"3,036"
La Grange,"234 S Brainard Ave, La Grange, IL 60525Sold",645000,5,3,"3,000"
La Grange,"604 S Madison Ave, La Grange, IL 60525Sold",645000,4,4,"2,300"
La Grange,"904 S Waiola Ave, La Grange, IL 60525Sold",645000,4,3,"1,969"
La Grange,"428 S Ashland Ave, La Grange, IL 60525Sold",650000,4,2,"2,600"
La Grange,"704 S Stone Ave, La Grange, IL 60525Sold",650000,4,4,"3,400"
